scenario,quarter_index,quarter,country,rank,composite_score,implementation_score,innovation_score,investment_score,talent_score,infrastructure_score,operating_environment_score,research_score,development_score,commercial_ecosystem_score,government_strategy_score
rec3_only,4,2026Q4,France,10.0,26.57035154203524,31.81229328586667,22.00605288019484,25.61371803212071,23.834751999999998,37.703493,65.93375,28.364207148323334,13.8,7.6369599176087135,91.2
rec3_only,4,2026Q4,UAE,11.0,25.817370459536964,39.30274825438031,8.294324790688943,32.273997166472114,34.432020802087195,50.14824,45.262485999999996,7.100418,9.835222014200472,18.814372555624317,81.38
rec3_only,4,2026Q4,Japan,12.0,23.17482182778147,20.649122330395976,25.246706601717698,23.838400112651946,10.064215411638799,40.800648,40.613047,20.311903,31.615734090097753,10.64859371865862,71.96
rec3_only,4,2026Q4,Spain,13.0,22.375982337482668,32.182436782399996,11.421982984905197,24.309393838805992,28.328127999999992,30.508564999999997,57.942934,15.094582160943634,6.6819999999999995,5.953201787369916,91.28
rec3_only,5,2027Q1,United States of America,1.0,76.76427710807891,73.72280236693332,75.18951311126071,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.59543869775794,85.5956,77.39
rec3_only,5,2027Q1,China,2.0,50.41681809359315,33.8013536816,71.35446817156179,43.472271516287236,17.608435999999998,63.96388299999999,65.70797,78.15715572090122,62.57042651070853,29.38450034121778,94.87
rec3_only,5,2027Q1,South Korea,3.0,38.05021095212555,31.483149622185458,51.91388393839733,26.696864666876515,22.12412472279945,48.873993999999996,50.010816000000005,25.094224,86.52826075315062,10.03113482686495,87.5
rec3_only,5,2027Q1,Singapore,4.0,33.34409696075728,51.975878473865805,18.634731074646506,27.615192673567186,56.49444865757199,42.13708899999999,45.990356,20.415143,16.33687012446218,13.306206623990523,79.82
rec3_only,5,2027Q1,Canada,5.0,32.87605920180782,44.85900728602129,23.13710140226853,29.60550124408916,41.94460747499179,40.92203799999999,69.81874599999999,28.821981,15.8,10.31084329493018,100.0
rec3_only,5,2027Q1,United Kingdom,6.0,32.77829449647844,37.38945935893333,30.306224912427368,29.558296345539617,35.37574299999999,31.680918,60.76709700000001,41.27774749204689,16.146,14.959622131441408,82.82
rec3_only,5,2027Q1,Germany,7.0,30.42603227129405,35.78758321866667,28.33333336481148,25.476346408627556,32.084827,35.029208999999994,58.791722,36.62951160393274,17.625999999999998,9.257246538246193,84.65
rec3_only,5,2027Q1,India,8.0,29.141420625289456,46.77624521393184,19.406910572843593,17.262763144477496,55.876331419480614,18.771287,51.527429000000005,19.67744,19.057755976827828,5.869463508948268,58.83
rec3_only,5,2027Q1,Israel,9.0,27.9426027368026,39.50366745157917,19.388148865164,23.506724425744554,39.79822691425973,30.116510999999996,57.058828,20.810449000000002,17.55247932558109,17.914324022231014,43.91
rec3_only,5,2027Q1,France,10.0,26.645163992976663,31.81229328586667,22.058199243742166,25.837779331146677,23.834751999999998,37.703493,65.93375,28.45675717838322,13.8,7.922434909476518,91.2
rec3_only,5,2027Q1,UAE,11.0,25.900889913668586,39.36713536460566,8.366206310745643,32.40693945869815,34.53033173993127,50.14824,45.262485999999996,7.100418,9.999876299720079,18.983753434683294,81.38
rec3_only,5,2027Q1,Japan,12.0,23.254552475757418,20.70522212176026,25.30247073110465,23.993110135449577,10.149872666368472,40.800648,40.613047,20.311903,31.743469325448764,10.845708716616844,71.96
rec3_only,5,2027Q1,Spain,13.0,22.453602723002582,32.182436782399996,11.478943720180993,24.537500275703046,28.328127999999992,30.508564999999997,57.942934,15.195676799253814,6.6819999999999995,6.243830662152223,91.28
rec3_only,6,2027Q2,United States of America,1.0,76.78842305839498,73.72280236693332,75.25320593720653,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.74133567851959,85.5956,77.39
rec3_only,6,2027Q2,China,2.0,50.519995648522176,33.8013536816,71.47261078410631,43.70873349944786,17.608435999999998,63.96388299999999,65.70797,78.26123337453421,62.70571318096759,29.685774961213617,94.87
rec3_only,6,2027Q2,South Korea,3.0,38.116888498294514,31.539487350525174,51.93318001050798,26.853656234241996,22.210145277064086,48.873993999999996,50.010816000000005,25.094224,86.57246100050494,10.230901906736307,87.5
rec3_only,6,2027Q2,Singapore,4.0,33.419837283327624,52.015840948613686,18.700422537722076,27.76285617004878,56.55546627984583,42.13708899999999,45.990356,20.415143,16.48734525226851,13.494343690233139,79.82
rec3_only,6,2027Q2,Canada,5.0,32.91925969827754,44.87135560431801,23.13710140226853,29.764225555050523,41.96346178835202,40.92203799999999,69.81874599999999,28.821981,15.8,10.513072870398563,100.0
rec3_only,6,2027Q2,United Kingdom,6.0,32.84577685995598,37.38945935893333,30.350521764057262,29.76464270234509,35.37574299999999,31.680918,60.76709700000001,41.356366108399385,16.146,15.222526634749524,82.82
rec3_only,6,2027Q2,Germany,7.0,30.49709478719814,35.78758321866667,28.378090624663038,25.696445794923093,32.084827,35.029208999999994,58.791722,36.70894735865992,17.625999999999998,9.537673683790617,84.65
rec3_only,6,2027Q2,India,8.0,29.21807684941091,46.81232482862916,19.465553668480062,17.43081839934256,55.9314204077196,18.771287,51.527429000000005,19.67744,19.192085871424716,6.083581577193447,58.83
rec3_only,6,2027Q2,Israel,9.0,28.0146303900282,39.5460163360695,19.4492516798827,23.642480790626408,39.86288828105074,30.116510999999996,57.058828,20.810449000000002,17.692443537423152,18.087290292305873,43.91
rec3_only,6,2027Q2,France,10.0,26.719739588857145,31.81229328586667,22.110183517497436,26.061151898926607,23.834751999999998,37.703493,65.93375,28.5490195294161,13.8,8.207032393502864,91.2
rec3_only,6,2027Q2,UAE,11.0,25.98413607975931,39.43131132825967,8.437851990358208,32.5394458050084,34.62832028378409,50.14824,45.262485999999996,7.100418,10.163990360995747,19.15257887798739,81.38
rec3_only,6,2027Q2,Japan,12.0,23.334022511497185,20.76113794340518,25.35805190057323,24.147312817426563,10.235249022707416,40.800648,40.613047,20.311903,31.870785466509428,11.042177315052811,71.96
rec3_only,6,2027Q2,Spain,13.0,22.530977899660776,32.182436782399996,11.535727400853016,24.764871439357847,28.328127999999992,30.508564999999997,57.942934,15.296457198798588,6.6819999999999995,6.533522730249198,91.28
rec3_only,7,2027Q3,United States of America,1.0,76.81244045999195,73.72280236693332,75.31655967394346,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.88645592986082,85.5956,77.39
rec3_only,7,2027Q3,China,2.0,50.62261190702213,33.8013536816,71.59011005295949,43.943911043899185,17.608435999999998,63.96388299999999,65.70797,78.36475440926361,62.84027960920085,29.9854130865016,94.87
rec3_only,7,2027Q3,South Korea,3.0,38.18334629177874,31.595640328871703,51.95241277296388,27.009932604863586,22.29588374155899,48.873993999999996,50.010816000000005,25.094224,86.6165162285837,10.430012577906504,87.5
rec3_only,7,2027Q3,Singapore,4.0,33.49533061981352,52.055672373225974,18.765898469687343,27.910035432217693,56.616283805210685,42.13708899999999,45.990356,20.415143,16.637326677090464,13.681863796799643,79.82
rec3_only,7,2027Q3,Canada,5.0,33.051211269713086,44.90144331488358,23.13710140226853,30.245839664107258,42.00940190016834,40.92203799999999,69.81874599999999,28.821981,15.8,11.126694162714895,100.0
rec3_only,7,2027Q3,United Kingdom,6.0,32.913049378419615,37.38945935893333,30.394680925022246,29.970344189455105,35.37574299999999,31.680918,60.76709700000001,41.43474034960644,16.146,15.484609513922333,82.82
rec3_only,7,2027Q3,Germany,7.0,30.567935567566824,35.78758321866667,28.422708762734118,25.915860396252285,32.084827,35.029208999999994,58.791722,36.78813619827952,17.625999999999998,9.817228349421947,84.65
rec3_only,7,2027Q3,India,8.0,29.294482655335308,46.848286126369686,19.524004358422978,17.598322454976582,55.98632874099606,18.771287,51.527429000000005,19.67744,19.32597503491329,6.2969973662110945,58.83
rec3_only,7,2027Q3,Israel,9.0,28.086421976262187,39.58822634459958,19.51015401866615,23.777791635804252,39.92733760189269,30.116510999999996,57.058828,20.810449000000002,17.8319485321833,18.259688928726767,43.91
rec3_only,7,2027Q3,France,10.0,26.794081127569438,31.81229328586667,22.162006205294457,26.283821965805316,23.834751999999998,37.703493,65.93375,28.64099509563263,13.8,8.490734825862832,91.2
rec3_only,7,2027Q3,UAE,11.0,26.067109856324386,39.495276837761594,8.509262603309871,32.6715176349618,34.7259874908819,50.14824,45.262485999999996,7.100418,10.327565970482002,19.32085070692802,81.38
rec3_only,7,2027Q3,Japan,12.0,23.41323173370349,20.816870398628122,25.413450710407755,24.301009824278673,10.320345401814105,40.800648,40.613047,20.311903,31.997683888311656,11.238001636218268,71.96
rec3_only,7,2027Q3,Spain,13.0,22.608104789026648,32.182436782399996,11.592334577271124,24.99153445773274,28.328127999999992,30.508564999999997,57.942934,15.396924336345894,6.6819999999999995,6.822312555214925,91.28
rec3_only,8,2027Q4,United States of America,1.0,76.83632999724021,73.72280236693332,75.37957612672179,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.03080358695004,85.5956,77.39
rec3_only,8,2027Q4,China,2.0,50.72467116970721,33.8013536816,71.70698877981434,44.177790160601404,17.608435999999998,63.96388299999999,65.70797,78.4676769111862,62.97412962984795,30.28339689374034,94.87
rec3_only,8,2027Q4,South Korea,3.0,38.24958404677186,31.651609163081204,51.971582433481544,27.165694412851927,22.381341041349554,48.873993999999996,50.010816000000005,25.094224,86.66042691318941,10.62846764829165,87.5
rec3_only,8,2027Q4,Singapore,4.0,33.57057908843609,52.0953731774593,18.831159577691423,28.05673205052788,56.67690188985033,42.13708899999999,45.990356,20.415143,16.786816018748144,13.868768970076715,79.82
rec3_only,8,2027Q4,Canada,5.0,33.2553442167048,44.95534842990692,23.164401903300703,30.958198471254953,42.091708162927915,40.92203799999999,69.81874599999999,28.821981,15.862535467923243,12.034305720630016,100.0
rec3_only,8,2027Q4,United Kingdom,6.0,32.98011101074769,37.38945935893333,30.4387028233148,30.17538339325571,35.37574299999999,31.680918,60.76709700000001,41.51287097527454,16.146,15.745848582391606,82.82
rec3_only,8,2027Q4,Germany,7.0,30.638547056472724,35.78758321866667,28.46718821146562,26.13459904024792,32.084827,35.029208999999994,58.791722,36.86707889029315,17.625999999999998,10.095921782367686,84.65
rec3_only,8,2027Q4,India,8.0,29.37063919853722,46.88412949515374,19.58226327394786,17.765277123491025,56.041057011737195,18.771287,51.527429000000005,19.67744,19.459424913314997,6.509713184800226,58.83
rec3_only,8,2027Q4,Israel,9.0,28.15797151182263,39.6302979325895,19.570856539268007,23.912655788797842,39.99157557215417,30.116510999999996,57.058828,20.810449000000002,17.970995816534746,18.43151843764451,43.91
rec3_only,8,2027Q4,France,10.0,26.868191089137035,31.81229328586667,22.21366780940093,26.505808918706542,23.834751999999998,37.703493,65.93375,28.732684768463923,13.8,8.773566907305383,91.2
rec3_only,8,2027Q4,UAE,11.0,26.149812138909994,39.559032583260006,8.580438920845115,32.80315637342946,34.8233344149939,50.14824,45.262485999999996,7.100418,10.490604894818018,19.48857073692386,81.38
rec3_only,8,2027Q4,Japan,12.0,23.49218093221873,20.87242008874806,25.468667758923022,24.454202816225937,10.405162721826226,40.800648,40.613047,20.311903,32.12416596137593,11.433183795388384,71.96
rec3_only,8,2027Q4,Spain,13.0,22.684999838081517,32.182436782399996,11.648765798074493,25.21750871407774,28.328127999999992,30.508564999999997,57.942934,15.497079185627527,6.6819999999999995,7.110224833117703,91.28
rec3_only,9,2028Q1,United States of America,1.0,76.8600923508667,73.72280236693332,75.44225709118098,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.17438276294085,85.5956,77.39
rec3_only,9,2028Q1,China,2.0,50.826171335686084,33.8013536816,71.82321999207775,44.41035632519599,17.608435999999998,63.96388299999999,65.70797,78.57005549104244,63.10726705693473,30.57970787754245,94.87
rec3_only,9,2028Q1,South Korea,3.0,38.31560783105428,31.707394457023042,51.99068919909594,27.320944415366334,22.46651809846759,48.873993999999996,50.010816000000005,25.094224,86.70419352856354,10.826270630769855,87.5
rec3_only,9,2028Q1,Singapore,4.0,33.64558214955046,52.134943789660966,18.896206566563293,28.202947610201797,56.73732118779669,42.13708899999999,45.990356,20.415143,16.935814891747093,14.055061229785608,79.82
rec3_only,9,2028Q1,Canada,5.0,33.47607976912565,45.01839174907107,23.200237547579448,31.71569460790228,42.18796730253116,40.92203799999999,69.81874599999999,28.821981,15.944621828926696,12.999426446026787,100.0
rec3_only,9,2028Q1,United Kingdom,6.0,33.04695809247828,37.38945935893333,30.48258788559704,30.37978761150083,35.37574299999999,31.680918,60.76709700000001,41.59075874264906,16.146,16.006278620041734,82.82
rec3_only,9,2028Q1,Germany,7.0,30.708943637870913,35.78758321866667,28.511529401954256,26.352647405350815,32.084827,35.029208999999994,58.791722,36.94577619981676,17.625999999999998,10.37373573562573,84.65
rec3_only,9,2028Q1,India,8.0,29.446548132904717,46.91985532170929,19.640331044259042,17.931684211025676,56.09560581042746,18.771287,51.527429000000005,19.67744,19.592436947906954,6.7217313341513645,58.83
rec3_only,9,2028Q1,Israel,9.0,28.229284397096947,39.67223155396586,19.63135989728388,24.047074932860873,40.055602884923445,30.116510999999996,57.058828,20.810449000000002,18.109586892207364,18.60278096368129,43.91
rec3_only,9,2028Q1,France,10.0,26.94206654641268,31.81229328586667,22.265168830523336,26.727091735431834,23.834751999999998,37.703493,65.93375,28.824089436570212,13.8,9.055501853589057,91.2
rec3_only,9,2028Q1,UAE,11.0,26.23223639537214,39.62257925264028,8.651381711677995,32.93436344061003,34.92036210643364,50.14824,45.262485999999996,7.100418,10.653108894846696,19.655740777440442,81.38
rec3_only,9,2028Q1,Japan,12.0,23.570869364009063,20.927787613112052,25.523703642470778,24.606893448030704,10.489701897870594,40.800648,40.613047,20.311903,32.250233051726106,11.627725900884721,71.96
rec3_only,9,2028Q1,Spain,13.0,22.761647333802912,32.182436782399996,11.705021610196923,25.442795298270298,28.328127999999992,30.508564999999997,57.942934,15.596922717348567,6.6819999999999995,7.397260952563039,91.28
rec3_only,10,2028Q2,United States of America,1.0,76.88372819797422,73.72280236693332,75.50460435340081,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.3171975490891,85.5956,77.39
rec3_only,10,2028Q2,China,2.0,50.927097852408295,33.8013536816,71.93880036330495,44.64169643311547,17.608435999999998,63.96388299999999,65.70797,78.67188366913335,63.23969568418178,30.874456750793243,94.87
rec3_only,10,2028Q2,South Korea,3.0,38.381406783965595,31.762996812586294,52.00973327616278,27.47568429997782,22.551415831921247,48.873993999999996,50.010816000000005,25.094224,86.74781654739158,11.02342367546397,87.5
rec3_only,10,2028Q2,Canada,4.0,33.740682765783475,45.07707031904404,23.228946108613854,32.65244509560105,42.27756202459901,40.92203799999999,69.81874599999999,28.821981,16.010382647586177,14.192933932685479,100.0
rec3_only,10,2028Q2,Singapore,5.0,33.720340604470366,52.17438463677358,18.961040138819413,28.34868233396502,56.79754235093688,42.13708899999999,45.990356,20.415143,17.08432490529571,14.240740859699473,79.82
rec3_only,10,2028Q2,United Kingdom,6.0,33.11358776280873,37.38945935893333,30.526336537204873,30.583570174502313,35.37574299999999,31.680918,60.76709700000001,41.668404406621576,16.146,16.26591661093326,82.82
rec3_only,10,2028Q2,Germany,7.0,30.779118342431047,35.78758321866667,28.55573276395675,26.570039296217193,32.084827,35.029208999999994,58.791722,37.024228889588045,17.625999999999998,10.650713279480868,84.65
rec3_only,10,2028Q2,India,8.0,29.52220945625968,46.95546399149605,19.69820829649646,18.097534778989953,56.149975725614894,18.771287,51.527429000000005,19.67744,19.72501257523751,6.933040425666472,58.83
rec3_only,10,2028Q2,Israel,9.0,28.300363169817192,39.714027661166696,19.691664746158395,24.181053991614966,40.11942023101592,30.116510999999996,57.058828,20.810449000000002,18.24772325600391,18.773482779990264,43.91
rec3_only,10,2028Q2,France,10.0,27.015709682445724,31.81229328586667,22.316509767811766,26.947656192521535,23.834751999999998,37.703493,65.93375,28.915209985849444,13.8,9.336521542699716,91.2
rec3_only,10,2028Q2,UAE,11.0,26.314392820540576,39.685917531531956,8.722091742000458,33.06514025204502,35.01707161207036,50.14824,45.262485999999996,7.100418,10.815079725633677,19.822362632009693,81.38
rec3_only,10,2028Q2,Japan,12.0,23.649296354218755,20.982973569101695,25.578558955446162,24.759083369015602,10.573963842073022,40.800648,40.613047,20.311903,32.37588652090416,11.821630054098119,71.96
