scenario,quarter_index,quarter,country,composite_score_p10,composite_score_median,composite_score_p90,rank_p10,rank_median,rank_p90,implementation_score_median,innovation_score_median,investment_score_median,talent_score_median,infrastructure_score_median,operating_environment_score_median,research_score_median,development_score_median,commercial_ecosystem_score_median,government_strategy_score_median
rec3_only,3,2026Q3,China,50.19333084321087,50.2087736124983,50.22559442187051,2.0,2.0,2.0,33.8013536816,71.11623935298432,42.995494906835205,17.608435999999998,63.96388299999999,65.70797,77.94731039825756,62.29767700362872,28.777042474563615,94.87
rec3_only,3,2026Q3,France,26.48152599280926,26.495305963363798,26.508920596309256,10.0,10.0,10.0,31.81229328586667,21.953743921450673,25.38896109440505,23.834751999999998,37.703493,65.93375,28.271368542237596,13.8,7.350598617172032,91.2
rec3_only,3,2026Q3,Germany,30.26985386589426,30.283240704223516,30.29629920894456,7.0,7.0,7.0,35.78758321866667,28.243399743257235,25.03406233981764,32.084827,35.029208999999994,58.791722,36.469896267176125,17.625999999999998,8.693735385290971,84.65
rec3_only,3,2026Q3,India,28.976613691726527,28.987353628081323,28.99744565217796,8.0,8.0,8.0,46.70372947527849,19.289044628991004,16.924992559034045,55.76560909865405,18.771287,51.527429000000005,19.67744,18.78776818640779,5.439112281173432,58.83
rec3_only,3,2026Q3,Israel,27.788123937940462,27.79783974372149,27.80704857994205,9.0,9.0,9.0,39.4185512255406,19.26533916607316,23.23387198420942,39.66826524990931,30.116510999999996,57.058828,20.810449000000002,17.271167199144017,17.566684564337287,43.91
rec3_only,3,2026Q3,Japan,23.08388922167738,23.094830186093958,23.105278019582574,12.0,12.0,12.0,20.59283796403001,25.190758910152084,23.68318107784412,9.978276334329202,40.800648,40.613047,20.311903,31.487578380898217,10.450830191926787,71.96
rec3_only,3,2026Q3,Singapore,33.18137364821305,33.19187105036811,33.20178682880654,4.0,4.0,4.0,51.89555864786241,18.502698714921557,27.318410800744388,56.371810486760616,42.13708899999999,45.990356,20.415143,16.034432253938146,12.928078838875882,79.82
rec3_only,3,2026Q3,South Korea,37.905834576402555,37.91619595921067,37.92537412659879,3.0,3.0,3.0,31.369917482128542,51.87510103092487,26.381731016752845,21.95123362947151,48.873993999999996,50.010816000000005,25.094224,86.43942328956865,9.629625165904276,87.5
rec3_only,3,2026Q3,Spain,22.28360101263424,22.298118094777173,22.31235024303156,13.0,13.0,13.0,32.182436782399996,11.364844642959744,24.0805697313291,28.328127999999992,30.508564999999997,57.942934,14.99317230405449,6.6819999999999995,5.661658533335887,91.28
rec3_only,3,2026Q3,UAE,25.721253186355476,25.73357681587022,25.745316717909365,11.0,11.0,11.0,39.23814930288624,8.222206653857764,32.14061749406811,34.333386409537226,50.14824,45.262485999999996,7.100418,9.670025726147903,18.644434413426673,81.38
rec3_only,3,2026Q3,United Kingdom,32.63041600895476,32.64270380834213,32.65489871787679,6.0,6.0,6.0,37.38945935893333,30.21721641852627,29.14364140033029,35.37574299999999,31.680918,60.76709700000001,41.11977408362973,16.146,14.431313058762791,82.82
rec3_only,3,2026Q3,United States of America,76.70851459026096,76.7155968054736,76.72484564549451,1.0,1.0,1.0,73.72280236693332,75.06110292237831,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.30129789651733,85.5956,77.39
rec3_only,4,2026Q4,Canada,32.86445341959999,32.86586467524591,32.87164152648631,5.0,5.0,5.0,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
rec3_only,4,2026Q4,China,50.29002908022289,50.313079074897765,50.33817057841776,2.0,2.0,2.0,33.8013536816,71.235674819607,43.23452478035895,17.608435999999998,63.96388299999999,65.70797,78.05251885684979,62.43441574346083,29.081588826374432,94.87
rec3_only,4,2026Q4,France,26.549739575310337,26.57035154203524,26.59070629328583,10.0,10.0,10.0,31.81229328586667,22.00605288019484,25.61371803212071,23.834751999999998,37.703493,65.93375,28.364207148323334,13.8,7.6369599176087135,91.2
rec3_only,4,2026Q4,Germany,30.33472821901892,30.354747707608144,30.374275538198514,7.0,7.0,7.0,35.78758321866667,28.288436549390163,25.255551605246893,32.084827,35.029208999999994,58.791722,36.549828164203234,17.625999999999998,8.975933366477772,84.65
rec3_only,4,2026Q4,India,29.048453190373287,29.064513160055157,29.079599404823316,8.0,8.0,8.0,46.74004689300084,19.348074438160033,17.094155352340707,55.82106118190274,18.771287,51.527429000000005,19.67744,18.922983900341194,5.654641456686944,58.83
rec3_only,4,2026Q4,Israel,27.855811198603536,27.870339091489456,27.88410743778937,9.0,9.0,9.0,39.461179234210135,19.32684491459119,23.37052242620107,39.7333528038632,30.116510999999996,57.058828,20.810449000000002,17.412054385024295,17.740789972035458,43.91
rec3_only,4,2026Q4,Japan,23.158461878573096,23.17482182778147,23.190440155091583,12.0,12.0,12.0,20.649122330395976,25.246706601717698,23.838400112651946,10.064215411638799,40.800648,40.613047,20.311903,31.615734090097753,10.64859371865862,71.96
rec3_only,4,2026Q4,Singapore,33.25241422668381,33.26810874948592,33.282933509718184,4.0,4.0,4.0,51.935784517811776,18.56882337098377,27.467046179403795,56.43323028004649,42.13708899999999,45.990356,20.415143,16.18589966851932,13.117454173654885,79.82
rec3_only,4,2026Q4,South Korea,37.96782230331561,37.98331384028203,37.99703402344666,3.0,3.0,3.0,31.426626536003045,51.89452434823172,26.53955682880071,22.037821150656114,48.873993999999996,50.010816000000005,25.094224,86.4839150091519,9.830709969959036,87.5
rec3_only,4,2026Q4,Spain,22.354273996159392,22.375982337482668,22.397261933860158,13.0,13.0,13.0,32.182436782399996,11.421982984905197,24.309393838805992,28.328127999999992,30.508564999999997,57.942934,15.094582160943634,6.6819999999999995,5.953201787369916,91.28
rec3_only,4,2026Q4,UAE,25.798943655382825,25.817370459536964,25.834920540822747,11.0,11.0,11.0,39.30274825438031,8.294324790688943,32.273997166472114,34.432020802087195,50.14824,45.262485999999996,7.100418,9.835222014200472,18.814372555624317,81.38
rec3_only,4,2026Q4,United Kingdom,32.69222964951172,32.71060350643926,32.72883991603296,6.0,6.0,6.0,37.38945935893333,30.261789940805585,29.35129417164668,35.37574299999999,31.680918,60.76709700000001,41.19888373857396,16.146,14.695882055999576,82.82
rec3_only,4,2026Q4,United States of America,76.72943107465605,76.74000192101043,76.75379435961054,1.0,1.0,1.0,73.72280236693332,75.12547938119349,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.44876083027464,85.5956,77.39
rec3_only,5,2027Q1,Canada,32.86710422095936,32.87605920180782,32.89967732516429,5.0,5.0,5.0,44.85900728602129,23.13710140226853,29.60550124408916,41.94460747499179,40.92203799999999,69.81874599999999,28.821981,15.8,10.31084329493018,100.0
rec3_only,5,2027Q1,China,50.3862370706063,50.41681809359315,50.45008122790024,2.0,2.0,2.0,33.8013536816,71.35446817156179,43.472271516287236,17.608435999999998,63.96388299999999,65.70797,78.15715572090122,62.57042651070853,29.38450034121778,94.87
rec3_only,5,2027Q1,France,26.61775783099651,26.645163992976663,26.672213722192367,10.0,10.0,10.0,31.81229328586667,22.058199243742166,25.837779331146677,23.834751999999998,37.703493,65.93375,28.45675717838322,13.8,7.922434909476518,91.2
rec3_only,5,2027Q1,Germany,30.399416701440543,30.42603227129405,30.45198557163708,7.0,7.0,7.0,35.78758321866667,28.33333336481148,25.476346408627556,32.084827,35.029208999999994,58.791722,36.62951160393274,17.625999999999998,9.257246538246193,84.65
rec3_only,5,2027Q1,India,29.120073549210222,29.141420625289456,29.1614641063874,8.0,8.0,8.0,46.77624521393184,19.406910572843593,17.262763144477496,55.876331419480614,18.771287,51.527429000000005,19.67744,19.057755976827828,5.869463508948268,58.83
rec3_only,5,2027Q1,Israel,27.92329099203481,27.9426027368026,27.960898734222773,9.0,9.0,9.0,39.50366745157917,19.388148865164,23.506724425744554,39.79822691425973,30.116510999999996,57.058828,20.810449000000002,17.55247932558109,17.914324022231014,43.91
rec3_only,5,2027Q1,Japan,23.232807573392403,23.254552475757418,23.27530584064083,12.0,12.0,12.0,20.70522212176026,25.30247073110465,23.993110135449577,10.149872666368472,40.800648,40.613047,20.311903,31.743469325448764,10.845708716616844,71.96
rec3_only,5,2027Q1,Singapore,33.323237963028554,33.34409696075728,33.36379364774255,4.0,4.0,4.0,51.975878473865805,18.634731074646506,27.615192673567186,56.49444865757199,42.13708899999999,45.990356,20.415143,16.33687012446218,13.306206623990523,79.82
rec3_only,5,2027Q1,South Korea,38.029621135083346,38.05021095212555,38.068443596184665,3.0,3.0,3.0,31.483149622185458,51.91388393839733,26.696864666876515,22.12412472279945,48.873993999999996,50.010816000000005,25.094224,86.52826075315062,10.03113482686495,87.5
rec3_only,5,2027Q1,Spain,22.424746901860164,22.453602723002582,22.481885903177023,13.0,13.0,13.0,32.182436782399996,11.478943720180993,24.537500275703046,28.328127999999992,30.508564999999997,57.942934,15.195676799253814,6.6819999999999995,6.243830662152223,91.28
rec3_only,5,2027Q1,UAE,25.876397010883576,25.900889913668586,25.924210455191286,11.0,11.0,11.0,39.36713536460566,8.366206310745643,32.40693945869815,34.53033173993127,50.14824,45.262485999999996,7.100418,9.999876299720079,18.983753434683294,81.38
rec3_only,5,2027Q1,United Kingdom,32.753867618772254,32.77829449647844,32.80252623290524,6.0,6.0,6.0,37.38945935893333,30.306224912427368,29.558296345539617,35.37574299999999,31.680918,60.76709700000001,41.27774749204689,16.146,14.959622131441408,82.82
rec3_only,5,2027Q1,United States of America,76.75025226856931,76.76427710807891,76.78255989364604,1.0,1.0,1.0,73.72280236693332,75.18951311126071,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.59543869775794,85.5956,77.39
rec3_only,6,2027Q2,Canada,32.88878192121996,32.91925969827754,32.97385453416337,5.0,5.0,5.0,44.87135560431801,23.13710140226853,29.764225555050523,41.96346178835202,40.92203799999999,69.81874599999999,28.821981,15.8,10.513072870398563,100.0
rec3_only,6,2027Q2,China,50.48195812536683,50.519995648522176,50.561337437540516,2.0,2.0,2.0,33.8013536816,71.47261078410631,43.70873349944786,17.608435999999998,63.96388299999999,65.70797,78.26123337453421,62.70571318096759,29.685774961213617,94.87
rec3_only,6,2027Q2,France,26.685581329488432,26.719739588857145,26.753444799367806,10.0,10.0,10.0,31.81229328586667,22.110183517497436,26.061151898926607,23.834751999999998,37.703493,65.93375,28.5490195294161,13.8,8.207032393502864,91.2
rec3_only,6,2027Q2,Germany,30.463921124671018,30.49709478719814,30.52943045786128,7.0,7.0,7.0,35.78758321866667,28.378090624663038,25.696445794923093,32.084827,35.029208999999994,58.791722,36.70894735865992,17.625999999999998,9.537673683790617,84.65
rec3_only,6,2027Q2,India,29.19147273877151,29.21807684941091,29.243042035641377,8.0,8.0,8.0,46.81232482862916,19.465553668480062,17.43081839934256,55.9314204077196,18.771287,51.527429000000005,19.67744,19.192085871424716,6.083581577193447,58.83
rec3_only,6,2027Q2,Israel,27.990563652468385,28.0146303900282,28.037421244244747,9.0,9.0,9.0,39.5460163360695,19.4492516798827,23.642480790626408,39.86288828105074,30.116510999999996,57.058828,20.810449000000002,17.692443537423152,18.087290292305873,43.91
rec3_only,6,2027Q2,Japan,23.30692699864187,23.334022511497185,23.359876111105336,12.0,12.0,12.0,20.76113794340518,25.35805190057323,24.147312817426563,10.235249022707416,40.800648,40.613047,20.311903,31.870785466509428,11.042177315052811,71.96
rec3_only,6,2027Q2,Singapore,33.393843335012484,33.419837283327624,33.444376004270254,4.0,4.0,4.0,52.015840948613686,18.700422537722076,27.76285617004878,56.55546627984583,42.13708899999999,45.990356,20.415143,16.48734525226851,13.494343690233139,79.82
rec3_only,6,2027Q2,South Korea,38.0912322155911,38.116888498294514,38.139604661511136,3.0,3.0,3.0,31.539487350525174,51.93318001050798,26.853656234241996,22.210145277064086,48.873993999999996,50.010816000000005,25.094224,86.57246100050494,10.230901906736307,87.5
rec3_only,6,2027Q2,Spain,22.495020301396583,22.530977899660776,22.566206751392325,13.0,13.0,13.0,32.182436782399996,11.535727400853016,24.764871439357847,28.328127999999992,30.508564999999997,57.942934,15.296457198798588,6.6819999999999995,6.533522730249198,91.28
rec3_only,6,2027Q2,UAE,25.953611611337415,25.98413607975931,26.013187637562968,11.0,11.0,11.0,39.43131132825967,8.437851990358208,32.5394458050084,34.62832028378409,50.14824,45.262485999999996,7.100418,10.163990360995747,19.15257887798739,81.38
rec3_only,6,2027Q2,United Kingdom,32.81533022040659,32.84577685995598,32.875963669627986,6.0,6.0,6.0,37.38945935893333,30.350521764057262,29.76464270234509,35.37574299999999,31.680918,60.76709700000001,41.356366108399385,16.146,15.222526634749524,82.82
rec3_only,6,2027Q2,United States of America,76.7709786061213,76.78842305839498,76.81114340671786,1.0,1.0,1.0,73.72280236693332,75.25320593720653,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.74133567851959,85.5956,77.39
rec3_only,7,2027Q3,Canada,32.991573062526776,33.051211269713086,33.136815475653776,5.0,5.0,5.0,44.90144331488358,23.13710140226853,30.245839664107258,42.00940190016834,40.92203799999999,69.81874599999999,28.821981,15.8,11.126694162714895,100.0
rec3_only,7,2027Q3,China,50.577208387617596,50.62261190702213,50.67193761198336,2.0,2.0,2.0,33.8013536816,71.59011005295949,43.943911043899185,17.608435999999998,63.96388299999999,65.70797,78.36475440926361,62.84027960920085,29.9854130865016,94.87
rec3_only,7,2027Q3,France,26.75321063871698,26.794081127569438,26.83440023796423,10.0,10.0,10.0,31.81229328586667,22.162006205294457,26.283821965805316,23.834751999999998,37.703493,65.93375,28.64099509563263,13.8,8.490734825862832,91.2
rec3_only,7,2027Q3,Germany,30.52824677906779,30.567935567566824,30.60661111148342,7.0,7.0,7.0,35.78758321866667,28.422708762734118,25.915860396252285,32.084827,35.029208999999994,58.791722,36.78813619827952,17.625999999999998,9.817228349421947,84.65
rec3_only,7,2027Q3,India,29.262655164774063,29.294482655335308,29.324334262218642,8.0,8.0,8.0,46.848286126369686,19.524004358422978,17.598322454976582,55.98632874099606,18.771287,51.527429000000005,19.67744,19.32597503491329,6.2969973662110945,58.83
rec3_only,7,2027Q3,Israel,28.05762934000123,28.086421976262187,28.113677042269536,9.0,9.0,9.0,39.58822634459958,19.51015401866615,23.777791635804252,39.92733760189269,30.116510999999996,57.058828,20.810449000000002,17.8319485321833,18.259688928726767,43.91
rec3_only,7,2027Q3,Japan,23.380820844709827,23.41323173370349,23.444151997738388,12.0,12.0,12.0,20.816870398628122,25.413450710407755,24.301009824278673,10.320345401814105,40.800648,40.613047,20.311903,31.997683888311656,11.238001636218268,71.96
rec3_only,7,2027Q3,Singapore,33.464231816825915,33.49533061981352,33.52467321757951,4.0,4.0,4.0,52.055672373225974,18.765898469687343,27.910035432217693,56.616283805210685,42.13708899999999,45.990356,20.415143,16.637326677090464,13.681863796799643,79.82
rec3_only,7,2027Q3,South Korea,38.15265402308406,38.18334629177874,38.210516481671895,3.0,3.0,3.0,31.595640328871703,51.95241277296388,27.009932604863586,22.29588374155899,48.873993999999996,50.010816000000005,25.094224,86.6165162285837,10.430012577906504,87.5
rec3_only,7,2027Q3,Spain,22.565094764780294,22.608104789026648,22.650242616713403,13.0,13.0,13.0,32.182436782399996,11.592334577271124,24.99153445773274,28.328127999999992,30.508564999999997,57.942934,15.396924336345894,6.6819999999999995,6.822312555214925,91.28
rec3_only,7,2027Q3,UAE,26.030595925238796,26.067109856324386,26.101853188741266,11.0,11.0,11.0,39.495276837761594,8.509262603309871,32.6715176349618,34.7259874908819,50.14824,45.262485999999996,7.100418,10.327565970482002,19.32085070692802,81.38
rec3_only,7,2027Q3,United Kingdom,32.876614940141074,32.913049378419615,32.94915056346064,6.0,6.0,6.0,37.38945935893333,30.394680925022246,29.970344189455105,35.37574299999999,31.680918,60.76709700000001,41.43474034960644,16.146,15.484609513922333,82.82
rec3_only,7,2027Q3,United States of America,76.79161051945486,76.81244045999195,76.83954605060822,1.0,1.0,1.0,73.72280236693332,75.31655967394346,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.88645592986082,85.5956,77.39
rec3_only,8,2027Q4,Canada,33.17110673729547,33.2553442167048,33.35536315106895,5.0,5.0,5.0,44.95534842990692,23.164401903300703,30.958198471254953,42.091708162927915,40.92203799999999,69.81874599999999,28.821981,15.862535467923243,12.034305720630016,100.0
rec3_only,8,2027Q4,China,50.671980335992366,50.72467116970721,50.78188465308453,2.0,2.0,2.0,33.8013536816,71.70698877981434,44.177790160601404,17.608435999999998,63.96388299999999,65.70797,78.4676769111862,62.97412962984795,30.28339689374034,94.87
rec3_only,8,2027Q4,France,26.820646324928287,26.868191089137035,26.91508021151154,10.0,10.0,10.0,31.81229328586667,22.21366780940093,26.505808918706542,23.834751999999998,37.703493,65.93375,28.732684768463923,13.8,8.773566907305383,91.2
rec3_only,8,2027Q4,Germany,30.59238255973782,30.638547056472724,30.683528443926757,7.0,7.0,7.0,35.78758321866667,28.46718821146562,26.13459904024792,32.084827,35.029208999999994,58.791722,36.86707889029315,17.625999999999998,10.095921782367686,84.65
rec3_only,8,2027Q4,India,29.333620124868972,29.37063919853722,29.405342039791687,8.0,8.0,8.0,46.88412949515374,19.58226327394786,17.765277123491025,56.041057011737195,18.771287,51.527429000000005,19.67744,19.459424913314997,6.509713184800226,58.83
